OPEN,HIGH,LOW,CLOSE
1.1286,1.1286,1.1286,1.1286
1.1286,1.1286,1.1285,1.1285
1.1285,1.1285,1.1284,1.1284
1.1284,1.1285,1.1284,1.1285
1.1284,1.1284,1.1284,1.1284
1.1284,1.1284,1.1284,1.1284
1.1285,1.1285,1.1284,1.1285
1.1286,1.1286,1.1285,1.1285
1.1284,1.1287,1.1284,1.1287
1.1288,1.1288,1.1287,1.1287
1.1287,1.1292,1.1287,1.1292
1.1291,1.1291,1.1289,1.1289
1.1289,1.129,1.1288,1.1289
1.1288,1.1289,1.1288,1.1289
1.1288,1.1288,1.1286,1.1286
1.1286,1.129,1.1286,1.1289
1.1288,1.1289,1.1288,1.1289
1.1288,1.129,1.1288,1.1288
1.1288,1.1288,1.1288,1.1288
1.1289,1.1289,1.1286,1.1286
1.1287,1.1287,1.1286,1.1287
1.1286,1.1287,1.1286,1.1287
1.1287,1.1287,1.1287,1.1287
1.1287,1.1287,1.1287,1.1287
1.1287,1.1287,1.1287,1.1287
1.1286,1.1286,1.1285,1.1285
1.1284,1.1285,1.1284,1.1284
1.1285,1.1285,1.1283,1.1283
1.1283,1.1284,1.1281,1.1281
1.1282,1.1283,1.1282,1.1283
1.1283,1.1283,1.1283,1.1283
1.1282,1.1284,1.1282,1.1284
1.1284,1.1284,1.1283,1.1283
1.1283,1.1284,1.1283,1.1284
1.1285,1.1287,1.1285,1.1286
1.1285,1.1286,1.1285,1.1286
1.1285,1.1285,1.1285,1.1285
1.1285,1.1285,1.1284,1.1285
1.1285,1.1285,1.1285,1.1285
1.1285,1.1285,1.1284,1.1284
1.1284,1.1285,1.1284,1.1284
1.1284,1.1284,1.1284,1.1284
1.1285,1.1285,1.1284,1.1284
1.1284,1.1284,1.1284,1.1284
1.1284,1.1284,1.1284,1.1284
1.1284,1.1285,1.1283,1.1283
1.1283,1.1283,1.1283,1.1283
1.1283,1.1283,1.1283,1.1283
1.1283,1.1284,1.1283,1.1284
1.1284,1.1284,1.1283,1.1284
1.1283,1.1283,1.1282,1.1282
1.1282,1.1282,1.1281,1.1281
1.1281,1.1282,1.1281,1.1282
1.1281,1.1282,1.1281,1.1282
1.1282,1.1282,1.1281,1.1282
1.1281,1.1281,1.1281,1.1281
1.1281,1.1282,1.1281,1.1281
1.1281,1.1282,1.1281,1.1282
1.1282,1.1282,1.1282,1.1282
1.1283,1.1284,1.1282,1.1284
1.1283,1.1283,1.1283,1.1283
1.1283,1.1283,1.1283,1.1283
1.1284,1.1284,1.1283,1.1283
1.1283,1.1283,1.1281,1.1283
1.1282,1.1284,1.1282,1.1284
1.1283,1.1284,1.1281,1.1281
1.1282,1.1282,1.1281,1.1281
1.1281,1.1281,1.1281,1.1281
1.1281,1.1281,1.1281,1.1281
1.1281,1.1282,1.128,1.1282
1.1282,1.1283,1.1282,1.1283
1.1283,1.1283,1.1281,1.1281
1.1281,1.1283,1.1281,1.1283
1.1283,1.1283,1.1282,1.1282
1.1283,1.1283,1.1281,1.1281
1.1281,1.1281,1.128,1.128
1.128,1.1281,1.128,1.128
1.128,1.128,1.128,1.128
1.128,1.128,1.128,1.128
1.128,1.128,1.128,1.128
1.128,1.1281,1.128,1.1281
1.1281,1.1282,1.1281,1.1281
1.1282,1.1282,1.1282,1.1282
1.1282,1.1282,1.1282,1.1282
1.1281,1.1281,1.1273,1.1273
1.1274,1.1277,1.1274,1.1276
1.1275,1.1275,1.1273,1.1273
1.1274,1.1274,1.1273,1.1274
1.1274,1.1275,1.1274,1.1275
1.1275,1.1275,1.1274,1.1275
1.1274,1.1274,1.1272,1.1272
1.1273,1.1273,1.1272,1.1272
1.1272,1.1273,1.1272,1.1273
1.1272,1.1273,1.1272,1.1273
1.1273,1.1273,1.1273,1.1273
1.1274,1.1274,1.1273,1.1274
1.1274,1.1274,1.1273,1.1273
1.1274,1.1274,1.1274,1.1274
1.1274,1.1274,1.1273,1.1273
1.1273,1.1274,1.1273,1.1274
1.1273,1.1274,1.1273,1.1274
1.1274,1.1274,1.1274,1.1274
1.1274,1.1274,1.1274,1.1274
1.1273,1.1274,1.1273,1.1274
1.1274,1.1275,1.1273,1.1275
1.1276,1.1276,1.1276,1.1276
1.1276,1.1276,1.1276,1.1276
1.1276,1.1276,1.1276,1.1276
1.1276,1.1276,1.1276,1.1276
1.1276,1.1276,1.1276,1.1276
1.1276,1.1276,1.1276,1.1276
1.1276,1.1276,1.1276,1.1276
1.1276,1.1276,1.1276,1.1276
1.1276,1.1276,1.1276,1.1276
1.1276,1.1276,1.1276,1.1276
1.1276,1.1276,1.1276,1.1276
1.1275,1.1275,1.1274,1.1274
1.1273,1.1273,1.1273,1.1273
1.1273,1.1273,1.1273,1.1273
1.1274,1.1274,1.1274,1.1274
1.1274,1.1274,1.1274,1.1274
1.1274,1.1275,1.1274,1.1275
1.1275,1.1275,1.1274,1.1274
1.1274,1.1274,1.1274,1.1274
1.1273,1.1273,1.1273,1.1273
1.1273,1.1273,1.1273,1.1273
1.1273,1.1275,1.1273,1.1275
1.1274,1.1274,1.1273,1.1274
1.1274,1.1274,1.1274,1.1274
1.1274,1.1274,1.1274,1.1274
1.1273,1.1273,1.1273,1.1273
1.1272,1.1272,1.1272,1.1272
1.1272,1.1273,1.1272,1.1273
1.1272,1.1273,1.127,1.127
1.1271,1.1271,1.1265,1.1267
1.1268,1.1269,1.1266,1.1269
1.1269,1.127,1.1268,1.127
1.1271,1.1271,1.1268,1.127
1.127,1.127,1.127,1.127
1.1269,1.1269,1.1267,1.1267
1.1268,1.1268,1.1268,1.1268
1.1268,1.1268,1.1268,1.1268
1.1268,1.1268,1.1267,1.1267
1.1267,1.1267,1.1265,1.1265
1.1266,1.1268,1.1266,1.1267
1.1266,1.1266,1.1264,1.1266
1.1267,1.1267,1.1264,1.1264
1.1264,1.1265,1.1263,1.1264
1.1263,1.1266,1.1263,1.1266
1.1265,1.1267,1.1265,1.1266
1.1267,1.1267,1.1267,1.1267
1.1267,1.1267,1.1264,1.1264
1.1264,1.1265,1.1264,1.1265
1.1265,1.1265,1.1264,1.1264
1.1265,1.1265,1.1265,1.1265
1.1265,1.1265,1.1265,1.1265
1.1265,1.1266,1.1265,1.1266
1.1266,1.1267,1.1266,1.1267
1.1268,1.1268,1.1268,1.1268
1.1268,1.1268,1.1268,1.1268
1.1268,1.1269,1.1268,1.1269
1.1268,1.1268,1.1268,1.1268
1.1268,1.1269,1.1268,1.1269
1.1269,1.1269,1.1268,1.1269
1.1269,1.1269,1.1268,1.1269
1.1269,1.1269,1.1269,1.1269
1.1269,1.1269,1.1269,1.1269
1.1269,1.1269,1.1269,1.1269
1.1269,1.1269,1.1269,1.1269
1.1269,1.1269,1.1269,1.1269
1.1269,1.1269,1.1269,1.1269
1.1269,1.1269,1.1269,1.1269
1.1269,1.127,1.1269,1.1269
1.1269,1.1269,1.1269,1.1269
1.1269,1.1269,1.1269,1.1269
1.1269,1.1269,1.1268,1.1268
1.1268,1.1268,1.1267,1.1267
1.1268,1.1268,1.1265,1.1265
1.1266,1.1266,1.1265,1.1266
1.1266,1.1266,1.1265,1.1265
1.1264,1.1266,1.1264,1.1266
1.1266,1.1266,1.1266,1.1266
1.1266,1.1266,1.1266,1.1266
1.1266,1.1266,1.1265,1.1265
1.1264,1.1265,1.1264,1.1265
1.1265,1.1265,1.1264,1.1264
1.1264,1.1264,1.1264,1.1264
1.1264,1.1264,1.1263,1.1263
1.1263,1.1263,1.1263,1.1263
1.1263,1.1264,1.1263,1.1264
1.1264,1.1264,1.1264,1.1264
1.1265,1.1265,1.1264,1.1264
1.1264,1.1265,1.1264,1.1265
1.1265,1.1266,1.1265,1.1265
1.1265,1.1265,1.1265,1.1265
1.1265,1.1265,1.1265,1.1265
1.1265,1.1266,1.1265,1.1266
1.1267,1.1267,1.1265,1.1265
1.1265,1.1265,1.1265,1.1265
1.1264,1.1264,1.1263,1.1263
1.1263,1.1263,1.1262,1.1263
1.1262,1.1262,1.126,1.126
1.1261,1.1262,1.1261,1.1262
1.1262,1.1263,1.1262,1.1263
1.1263,1.1263,1.1263,1.1263
1.1263,1.1263,1.1263,1.1263
1.1264,1.1266,1.1263,1.1266
1.1265,1.1265,1.1263,1.1264
1.1264,1.1265,1.1264,1.1264
1.1265,1.1265,1.1263,1.1264
1.1264,1.1269,1.1264,1.1269
1.1268,1.1269,1.1268,1.1268
1.1269,1.127,1.1269,1.1269
1.1269,1.1271,1.1268,1.1268
1.1269,1.127,1.1269,1.1269
1.1269,1.1269,1.1269,1.1269
1.1269,1.1269,1.1268,1.1268
1.1268,1.127,1.1268,1.127
1.127,1.127,1.1269,1.127
1.1271,1.1271,1.127,1.1271
1.1271,1.1272,1.1271,1.1272
1.1272,1.1272,1.1269,1.127
1.1269,1.1269,1.1269,1.1269
1.1269,1.1269,1.1269,1.1269
1.1269,1.127,1.1269,1.127
1.1269,1.1271,1.1269,1.127
1.1269,1.1269,1.1268,1.1268
1.1268,1.1268,1.1267,1.1268
1.1268,1.1269,1.1268,1.1269
1.1268,1.1268,1.1266,1.1266
1.1266,1.1266,1.1265,1.1265
1.1266,1.1267,1.1266,1.1267
1.1267,1.1267,1.1267,1.1267
1.1268,1.1271,1.1268,1.1271
1.1272,1.1272,1.127,1.127
1.127,1.1271,1.127,1.1271
1.1271,1.1273,1.1271,1.1273
1.1272,1.1273,1.1272,1.1272
1.1272,1.1272,1.1272,1.1272
1.1272,1.1272,1.1272,1.1272
1.1272,1.1272,1.1272,1.1272
1.1272,1.1272,1.1272,1.1272
1.1271,1.1272,1.1271,1.1272
1.1273,1.1275,1.1273,1.1274
1.1275,1.1276,1.1274,1.1275
1.1276,1.1276,1.1275,1.1276
1.1276,1.1277,1.1276,1.1277
1.1276,1.1278,1.1276,1.1278
1.1277,1.1278,1.1277,1.1278
1.1278,1.1278,1.1277,1.1278
1.1278,1.1278,1.1278,1.1278
1.1277,1.1277,1.1277,1.1277
1.1277,1.1277,1.1275,1.1276
1.1275,1.1275,1.1274,1.1274
1.1274,1.1274,1.1273,1.1274
1.1273,1.1273,1.1271,1.1271
1.1271,1.1272,1.1271,1.1272
1.1273,1.1275,1.1273,1.1274
1.1274,1.1274,1.1272,1.1272
1.1272,1.1272,1.127,1.127
1.1271,1.1271,1.1269,1.127
1.127,1.1273,1.127,1.1273
1.1274,1.1278,1.1274,1.1277
1.1276,1.1277,1.1274,1.1276
1.1275,1.1276,1.1274,1.1276
1.1277,1.1281,1.1276,1.1279
1.1278,1.1278,1.1276,1.1277
1.1276,1.128,1.1276,1.1279
1.128,1.1281,1.1277,1.1278
1.1279,1.1281,1.1278,1.1278
1.1279,1.1283,1.1279,1.1281
1.1282,1.1282,1.1279,1.1279
1.128,1.1282,1.128,1.1282
1.1281,1.1282,1.128,1.128
1.1281,1.1287,1.128,1.1287
1.1286,1.1286,1.1284,1.1284
1.1285,1.1285,1.1282,1.1283
1.1284,1.1286,1.1282,1.1282
1.1283,1.1284,1.1281,1.1281
1.1282,1.1282,1.1281,1.1281
1.1281,1.1281,1.1281,1.1281
1.1281,1.1283,1.1281,1.1283
1.1282,1.1283,1.1281,1.1281
1.128,1.1281,1.128,1.1281
1.1281,1.1283,1.1281,1.1282
1.1282,1.1284,1.1282,1.1282
1.1282,1.1282,1.1282,1.1282
1.1281,1.1284,1.1281,1.1283
1.1283,1.1283,1.1283,1.1283
1.1282,1.1282,1.1281,1.1281
1.1282,1.1284,1.1282,1.1284
1.1283,1.1283,1.1282,1.1282
1.1281,1.1281,1.1279,1.1279
1.128,1.128,1.128,1.128
1.128,1.1281,1.128,1.128
1.1281,1.1282,1.128,1.1282
1.1281,1.1281,1.128,1.128
1.1281,1.1284,1.1281,1.1283
1.1283,1.1284,1.1282,1.1282
1.1283,1.1284,1.1281,1.1281
1.1282,1.1282,1.1278,1.1278
1.1279,1.1279,1.1278,1.1279
1.128,1.1282,1.128,1.1282
1.1282,1.1282,1.1282,1.1282
1.1281,1.1282,1.1281,1.1282
1.1283,1.1285,1.1283,1.1284
1.1284,1.1285,1.1282,1.1282
1.1283,1.1285,1.1283,1.1283
1.1283,1.1284,1.1283,1.1284
1.1284,1.1284,1.1284,1.1284
1.1284,1.1286,1.1284,1.1286
1.1287,1.1302,1.1287,1.1296
1.1295,1.1298,1.1294,1.1296
1.1297,1.1301,1.1296,1.13
1.1299,1.1302,1.1299,1.13
1.1301,1.1302,1.1299,1.1299
1.13,1.13,1.1296,1.1297
1.1298,1.1299,1.1297,1.1298
1.1297,1.1298,1.1295,1.1295
1.1296,1.1297,1.1295,1.1297
1.1296,1.1296,1.1294,1.1294
1.1293,1.1293,1.1292,1.1292
1.1291,1.1291,1.1288,1.129
1.1291,1.1292,1.129,1.129
1.1289,1.129,1.1288,1.1289
1.1288,1.129,1.1288,1.1289
1.1288,1.129,1.1288,1.129
1.1291,1.1292,1.1291,1.1291
1.129,1.1291,1.1286,1.1288
1.1287,1.1288,1.1286,1.1288
1.1287,1.1287,1.1285,1.1285
1.1286,1.1287,1.1284,1.1285
1.1286,1.1286,1.1286,1.1286
1.1285,1.1287,1.1285,1.1287
1.1286,1.1291,1.1286,1.1291
1.1291,1.1292,1.129,1.1292
1.1291,1.1294,1.1291,1.1294
1.1295,1.1298,1.1295,1.1296
1.1297,1.1299,1.1296,1.1299
1.1301,1.1301,1.1298,1.1299
1.1299,1.1299,1.1296,1.1296
1.1296,1.1296,1.1295,1.1296
1.1297,1.1298,1.1296,1.1296
1.1295,1.1296,1.1292,1.1292
1.1291,1.1291,1.1289,1.1291
1.1292,1.1293,1.1288,1.129
1.1289,1.1289,1.1287,1.1287
1.1288,1.1288,1.1285,1.1285
1.1286,1.1288,1.1285,1.1287
1.1288,1.1288,1.1284,1.1285
1.1286,1.129,1.1285,1.129
1.1289,1.129,1.1288,1.129
1.1289,1.1289,1.1287,1.1287
1.1288,1.1288,1.1286,1.1288
1.1289,1.129,1.1288,1.1288
1.1288,1.129,1.1288,1.129
1.1289,1.1289,1.1287,1.1287
1.1286,1.1287,1.1283,1.1283
1.1282,1.1283,1.128,1.1282
1.1281,1.1281,1.1279,1.128
1.1281,1.1282,1.1279,1.1281
1.1282,1.1282,1.128,1.1282
1.1283,1.1285,1.1283,1.1284
1.1283,1.1285,1.1283,1.1284
1.1283,1.1284,1.128,1.1281
1.128,1.1282,1.1279,1.1282
1.1283,1.1283,1.127,1.1272
1.1271,1.1275,1.1271,1.1273
1.1272,1.1274,1.1271,1.1273
1.1274,1.1274,1.1271,1.1271
1.127,1.1272,1.1268,1.1271
1.127,1.127,1.1264,1.1266
1.1267,1.1269,1.1264,1.1264
1.1266,1.127,1.1265,1.127
1.1271,1.1272,1.1267,1.1271
1.1272,1.1274,1.1271,1.1274
1.1275,1.1278,1.1275,1.1277
1.1278,1.1284,1.1278,1.1283
1.1282,1.1282,1.1281,1.1281
1.1282,1.1282,1.128,1.1282
1.1281,1.1283,1.128,1.128
1.1279,1.1281,1.1278,1.1281
1.128,1.128,1.1277,1.1279
1.128,1.1281,1.1277,1.1277
1.1276,1.1278,1.1275,1.1277
1.1278,1.1278,1.1274,1.1276
1.1277,1.1278,1.1275,1.1276
1.1275,1.1275,1.127,1.127
1.1271,1.1273,1.1271,1.1272
1.1273,1.1274,1.1272,1.1272
1.1271,1.1273,1.1271,1.1273
1.1274,1.1277,1.1273,1.1276
1.1275,1.1275,1.1274,1.1274
1.1275,1.1278,1.1275,1.1278
1.1277,1.1279,1.1277,1.1278
1.1277,1.1278,1.1277,1.1278
1.1277,1.1282,1.1277,1.1282
1.1283,1.1283,1.1281,1.1283
1.1282,1.1287,1.1282,1.1287
1.1288,1.129,1.1287,1.129
1.1291,1.1296,1.1291,1.1295
1.1294,1.1294,1.129,1.1291
1.129,1.1292,1.129,1.1292
1.1291,1.1296,1.1291,1.1293
1.1292,1.1293,1.1291,1.1291
1.1292,1.1295,1.1292,1.1294
1.1294,1.1295,1.1294,1.1295
1.1296,1.1297,1.1296,1.1296
1.1295,1.1296,1.1294,1.1294
1.1295,1.1297,1.1295,1.1296
1.1296,1.1296,1.1295,1.1295
1.1295,1.1296,1.1292,1.1293
1.1292,1.1293,1.129,1.1292
1.1291,1.1292,1.129,1.1291
1.1292,1.1293,1.1291,1.1292
1.1291,1.1291,1.1287,1.1288
1.1287,1.1288,1.1285,1.1286
1.1287,1.1288,1.1285,1.1285
1.1286,1.1288,1.1284,1.1286
1.1285,1.1287,1.1285,1.1287
1.1286,1.1289,1.1286,1.1288
1.1289,1.129,1.1288,1.1288
1.1287,1.129,1.1287,1.1289
1.129,1.129,1.1287,1.1288
1.1288,1.129,1.1288,1.129
1.1289,1.1292,1.1289,1.1291
1.1292,1.1292,1.1291,1.1291
1.129,1.129,1.1289,1.1289
1.129,1.1291,1.129,1.1291
1.129,1.1292,1.1289,1.1292
1.1293,1.1296,1.1293,1.1295
1.1295,1.1295,1.1294,1.1295
1.1294,1.1294,1.1292,1.1293
1.1293,1.1294,1.1293,1.1294
1.1293,1.1294,1.1291,1.1291
1.1292,1.1295,1.1291,1.1294
1.1295,1.1297,1.1295,1.1296
1.1295,1.1297,1.1295,1.1297
1.1298,1.1301,1.1298,1.13
1.1299,1.1299,1.1297,1.1299
1.1298,1.13,1.1297,1.13
1.1299,1.1301,1.1299,1.1299
1.1298,1.13,1.1298,1.1299
1.13,1.1303,1.13,1.1303
1.1304,1.1307,1.1302,1.1307
1.1306,1.1307,1.1304,1.1305
1.1304,1.1304,1.13,1.13
1.1301,1.1301,1.1298,1.13
1.1301,1.1303,1.13,1.1301
1.13,1.13,1.1299,1.1299
1.1298,1.1299,1.1297,1.1299
1.1298,1.1299,1.1298,1.1299
1.1298,1.1302,1.1298,1.1299
1.1298,1.1299,1.1297,1.1298
1.1299,1.1302,1.1299,1.1302
1.1301,1.1302,1.13,1.1302
1.1301,1.1302,1.13,1.1302
1.1301,1.1302,1.1301,1.1302
1.1303,1.1305,1.1303,1.1304
1.1304,1.1305,1.1304,1.1304
1.1304,1.1304,1.1303,1.1304
1.1304,1.1305,1.1302,1.1305
1.1306,1.1307,1.1306,1.1307
1.1308,1.1314,1.1308,1.1312
1.1311,1.1311,1.131,1.1311
1.1312,1.1316,1.1312,1.1316
1.1315,1.1317,1.1312,1.1313
1.1314,1.1314,1.1312,1.1314
1.1313,1.1314,1.1313,1.1314
1.1314,1.1315,1.1314,1.1315
1.1315,1.1315,1.1312,1.1312
1.1313,1.1313,1.1311,1.1312
1.1312,1.1312,1.1305,1.1306
1.1307,1.1308,1.1307,1.1308
1.1307,1.1312,1.1307,1.1312
1.1311,1.1315,1.1311,1.1313
1.1314,1.1315,1.1313,1.1314
1.1315,1.1315,1.1311,1.1311
1.1312,1.1313,1.1309,1.1309
1.131,1.1311,1.1309,1.1311
1.1312,1.1312,1.1308,1.1311
1.131,1.1311,1.1308,1.1309
1.1308,1.1308,1.1306,1.1306
1.1307,1.1307,1.1306,1.1307
1.1306,1.1308,1.1306,1.1307
1.1308,1.1309,1.1307,1.1308
1.1307,1.1307,1.1306,1.1306
1.1307,1.1307,1.1305,1.1306
1.1307,1.1307,1.1306,1.1306
1.1307,1.1307,1.1304,1.1304
1.1304,1.1305,1.1304,1.1305
1.1306,1.1306,1.1303,1.1304
1.1305,1.1307,1.1305,1.1307
1.1306,1.1308,1.1306,1.1307
1.1306,1.1309,1.1306,1.1309
1.131,1.131,1.1307,1.1307
1.1307,1.1307,1.1304,1.1304
1.1305,1.1306,1.1304,1.1304
1.1305,1.1305,1.1302,1.1302
1.1301,1.1301,1.13,1.13
1.1299,1.1302,1.1299,1.13
1.1301,1.1301,1.1299,1.13
1.1299,1.1299,1.1297,1.1297
1.1296,1.13,1.1296,1.13
1.1301,1.1302,1.1299,1.1299
1.1298,1.1298,1.129,1.1292
1.1292,1.1294,1.1292,1.1292
1.1293,1.1294,1.1289,1.1294
1.1295,1.1295,1.1292,1.1292
1.1291,1.1292,1.129,1.129
1.1291,1.1294,1.129,1.1293
1.1292,1.1297,1.1291,1.1297
1.1296,1.1297,1.1295,1.1297
1.1298,1.13,1.1297,1.1298
1.1299,1.1301,1.1299,1.13
1.1299,1.13,1.1299,1.1299
1.1299,1.1299,1.1295,1.1295
1.1296,1.1297,1.1295,1.1295
1.1295,1.1295,1.1294,1.1294
1.1294,1.1296,1.1294,1.1296
1.1295,1.1296,1.1292,1.1293
1.1294,1.1294,1.1292,1.1293
1.1292,1.1293,1.1291,1.1293
1.1293,1.1296,1.1293,1.1296
1.1295,1.1298,1.1295,1.1297
1.1297,1.1297,1.1296,1.1297
1.1296,1.1299,1.1296,1.1297
1.1298,1.1299,1.1298,1.1298
1.1299,1.1299,1.1297,1.1297
1.1298,1.13,1.1297,1.1298
1.1299,1.1299,1.1299,1.1299
1.13,1.1308,1.1299,1.1308
1.1307,1.1308,1.1306,1.1307
1.1306,1.1306,1.1304,1.1305
1.1304,1.1305,1.1301,1.1302
1.1302,1.1304,1.1302,1.1304
1.1303,1.1306,1.1303,1.1305
1.1306,1.1307,1.1302,1.1302
1.1301,1.1302,1.13,1.1301
1.1301,1.1303,1.1301,1.1302
1.1303,1.1305,1.1303,1.1305
1.1306,1.1306,1.1305,1.1305
1.1304,1.1306,1.1304,1.1305
1.1304,1.1304,1.1301,1.1302
1.1301,1.1301,1.13,1.1301
1.1301,1.1302,1.1296,1.1296
1.1295,1.1297,1.1293,1.1297
1.1296,1.1299,1.1296,1.1299
1.13,1.1302,1.1299,1.1301
1.13,1.1302,1.1298,1.1302
1.1301,1.1302,1.1301,1.1302
1.1303,1.1303,1.1299,1.13
1.13,1.1301,1.1298,1.1298
1.1299,1.1302,1.1299,1.1301
1.1302,1.1302,1.1301,1.1301
1.1301,1.1302,1.13,1.1301
1.1302,1.1304,1.1302,1.1304
1.1305,1.1306,1.1305,1.1306
1.1306,1.1306,1.1305,1.1305
1.1304,1.1306,1.1304,1.1306
1.1305,1.1306,1.1304,1.1306
1.1305,1.1306,1.1305,1.1306
1.1307,1.1314,1.1307,1.1312
1.1311,1.1312,1.1311,1.1312
1.1313,1.1315,1.1313,1.1314
1.1315,1.1316,1.1315,1.1315
1.1315,1.1315,1.1313,1.1314
1.1315,1.1317,1.1315,1.1316
1.1317,1.1318,1.1315,1.1315
1.1316,1.1316,1.131,1.131
1.1309,1.1314,1.1309,1.1313
1.1314,1.1315,1.1312,1.1313
1.1314,1.1315,1.1313,1.1313
1.1314,1.1322,1.1314,1.1322
1.1321,1.1321,1.1319,1.1321
1.132,1.1321,1.1319,1.132
1.132,1.1325,1.132,1.1324
1.1323,1.1324,1.1322,1.1323
1.1324,1.1324,1.1322,1.1323
1.1322,1.1323,1.1321,1.1321
1.1322,1.1322,1.132,1.132
1.1319,1.1319,1.1317,1.1317
1.1316,1.1316,1.1316,1.1316
1.1315,1.1316,1.1313,1.1314
1.1314,1.1316,1.1314,1.1315
1.1314,1.1315,1.1313,1.1314
1.1313,1.1314,1.1312,1.1312
1.1311,1.1312,1.131,1.1311
1.131,1.1312,1.131,1.1312
1.1312,1.1315,1.1312,1.1315
1.1314,1.1315,1.1313,1.1314
1.1313,1.1313,1.1312,1.1312
1.1313,1.1315,1.1313,1.1315
1.1315,1.1315,1.1311,1.1312
1.1311,1.1313,1.1309,1.1312
1.1311,1.1313,1.131,1.1311
1.131,1.1311,1.1307,1.1309
1.131,1.131,1.1308,1.1308
1.1308,1.1308,1.1307,1.1307
1.1306,1.1308,1.1306,1.1308
1.1309,1.1312,1.1309,1.1311
1.1311,1.1311,1.131,1.131
1.1311,1.1314,1.1311,1.1313
1.1314,1.1316,1.1313,1.1316
1.1317,1.1321,1.1317,1.1319
1.1318,1.1318,1.1315,1.1315
1.1316,1.1317,1.1312,1.1312
1.1311,1.1312,1.131,1.131
1.1311,1.1311,1.1307,1.1307
1.1308,1.131,1.1308,1.1309
1.131,1.131,1.131,1.131
1.131,1.131,1.1308,1.131
1.131,1.1311,1.131,1.1311
1.131,1.1314,1.131,1.1314
1.1315,1.1315,1.1309,1.131
1.1309,1.131,1.1309,1.1309
1.131,1.1311,1.1309,1.1309
1.131,1.1311,1.1309,1.131
1.131,1.1312,1.131,1.1312
1.1314,1.1316,1.1313,1.1315
1.1314,1.1315,1.1313,1.1313
1.1314,1.1314,1.131,1.1312
1.1311,1.1314,1.1311,1.1311
1.131,1.131,1.1307,1.1308
1.1309,1.131,1.1308,1.131
1.1309,1.1309,1.1307,1.1307
1.1308,1.1309,1.1303,1.1304
1.1305,1.1306,1.1304,1.1304
1.1303,1.1304,1.1301,1.1303
1.1303,1.1304,1.1303,1.1303
1.1304,1.1306,1.1304,1.1304
1.1304,1.1304,1.1302,1.1303
1.1304,1.1306,1.1304,1.1304
1.1304,1.1304,1.1302,1.1302
1.1303,1.1304,1.1303,1.1304
1.1305,1.1306,1.1305,1.1306
1.1307,1.1308,1.1304,1.1304
1.1305,1.1305,1.1304,1.1304
1.1303,1.1303,1.1302,1.1303
1.1303,1.1304,1.1303,1.1304
1.1305,1.1305,1.1304,1.1304
1.1305,1.1305,1.13,1.1302
1.1301,1.1302,1.1301,1.1302
1.1302,1.1302,1.1302,1.1302
1.1302,1.1302,1.13,1.13
1.1299,1.1305,1.1299,1.1305
1.1304,1.1304,1.1303,1.1304
1.1303,1.1304,1.1301,1.1302
1.1302,1.1302,1.13,1.1301
1.1302,1.1305,1.1302,1.1303
1.1302,1.1303,1.1299,1.1299
1.1298,1.1299,1.1295,1.1298
1.1297,1.1297,1.1292,1.1293
1.1294,1.1295,1.1293,1.1294
1.1293,1.1295,1.1292,1.1294
1.1294,1.1295,1.1294,1.1294
1.1293,1.1295,1.1293,1.1295
1.1294,1.1298,1.1293,1.1297
1.1298,1.13,1.1296,1.1297
1.1298,1.1298,1.1295,1.1295
1.1296,1.1298,1.1296,1.1298
1.1298,1.1301,1.1297,1.1301
1.1302,1.1304,1.1301,1.1302
1.1301,1.1302,1.1298,1.1301
1.13,1.1302,1.1299,1.13
1.1299,1.1302,1.1299,1.1302
1.1303,1.1305,1.1303,1.1305
1.1304,1.1305,1.1303,1.1305
1.1306,1.1306,1.1304,1.1305
1.1305,1.1309,1.1304,1.1309
1.131,1.1313,1.1309,1.1312
1.1313,1.1314,1.1311,1.1313
1.1314,1.1316,1.1313,1.1313
1.1314,1.1316,1.1314,1.1314
1.1315,1.1316,1.1315,1.1316
1.1316,1.1316,1.1316,1.1316
1.1317,1.1317,1.1313,1.1315
1.1314,1.1315,1.1313,1.1315
1.1314,1.1318,1.1314,1.1317
1.1316,1.1317,1.1316,1.1317
1.1316,1.1317,1.1315,1.1317
1.1318,1.1318,1.1317,1.1318
1.1317,1.1318,1.1313,1.1315
1.1314,1.1314,1.1311,1.1311
1.131,1.1311,1.1309,1.131
1.1309,1.1313,1.1309,1.1312
1.1313,1.1315,1.1311,1.1314
1.1313,1.1313,1.1305,1.1308
1.1307,1.1307,1.1296,1.1298
1.1299,1.1303,1.1297,1.1303
1.1304,1.1307,1.1303,1.1306
1.1307,1.1311,1.1307,1.1311
1.1312,1.1315,1.1309,1.1309
1.1308,1.1309,1.1302,1.1303
1.1302,1.1302,1.1297,1.13
1.1299,1.1301,1.1299,1.13
1.1301,1.1308,1.1301,1.1308
1.1309,1.131,1.1306,1.1308
1.1307,1.131,1.1306,1.131
1.1309,1.1312,1.1309,1.1311
1.131,1.1311,1.131,1.1311
1.131,1.1311,1.1306,1.1307
1.1306,1.1308,1.1305,1.1308
1.1309,1.1311,1.1308,1.131
1.1311,1.1312,1.1311,1.1312
1.1311,1.1315,1.1311,1.1311
1.1312,1.1318,1.1312,1.1318
1.1321,1.1324,1.1319,1.1323
1.1324,1.1324,1.1319,1.1319
1.132,1.1321,1.1319,1.1321
1.132,1.1322,1.1317,1.132
